time,Cyclone_Inlet_Gas_Temp,Cyclone_Material_Temp,Cyclone_Outlet_Gas_draft,Cyclone_cone_draft,Cyclone_Gas_Outlet_Temp,Cyclone_Inlet_Draft,Cyclone_Inlet_Gas_Temp_rolling_mean,Cyclone_Inlet_Gas_Temp_rolling_std,Cyclone_Inlet_Gas_Temp_diff,Cyclone_Material_Temp_rolling_mean,Cyclone_Material_Temp_rolling_std,Cyclone_Material_Temp_diff,Cyclone_Outlet_Gas_draft_rolling_mean,Cyclone_Outlet_Gas_draft_rolling_std,Cyclone_Outlet_Gas_draft_diff,Cyclone_cone_draft_rolling_mean,Cyclone_cone_draft_rolling_std,Cyclone_cone_draft_diff,Cyclone_Gas_Outlet_Temp_rolling_mean,Cyclone_Gas_Outlet_Temp_rolling_std,Cyclone_Gas_Outlet_Temp_diff,Cyclone_Inlet_Draft_rolling_mean,Cyclone_Inlet_Draft_rolling_std,Cyclone_Inlet_Draft_diff,iso_pred,svm_pred,elliptic_pred,lof_pred,anomaly_score,is_anomaly
2018-06-27 14:05:00,910.95,1006.45,-66.18,-63.67,934.25,-51.41,894.8880000000001,10.168083398541008,11.970000000000027,958.9239999999998,55.864077724445025,2.0300000000000864,-229.37600000000006,91.44069132503579,208.70999999999998,-221.238,88.49418043012807,199.28999999999996,913.882,37.79019939089669,-18.129999999999995,-174.736,68.98780964779174,157.17000000000002,1,1,0,0,2,True
2018-06-27 15:20:00,744.0,610.36,-71.2,-81.74,693.54,-44.22,756.18,9.978178691738957,-6.75,628.2179999999997,23.767444540521495,4.110000000000014,-3.872000000000047,37.92576261594951,-85.23,-16.34000000000002,36.55971485117423,-81.77,740.466,26.535596469531352,-53.58000000000004,-1.2739999999999996,24.505525499325827,-56.81,1,0,0,1,2,True
2018-06-27 15:25:00,718.11,584.93,-46.97,-59.03,628.37,-27.55,745.8019999999999,16.718808869193204,-25.889999999999986,613.3479999999997,22.710043372614813,-25.430000000000064,-16.370000000000047,40.167903231327685,24.230000000000004,-28.150000000000023,39.38228345334004,22.709999999999994,714.5319999999999,54.10720257038168,-65.16999999999996,-9.068000000000001,25.630262776612163,16.669999999999998,1,0,0,1,2,True
2018-06-27 15:30:00,689.46,544.84,-48.43,-54.74,595.2,-28.86,731.412,27.4477917145457,-28.649999999999977,592.7799999999999,29.421212585225817,-40.08999999999992,-27.07800000000005,40.146571086473415,-1.4600000000000009,-39.09800000000002,37.14555518496484,4.289999999999999,682.934,69.75649561145184,-33.16999999999996,-15.040000000000001,26.170958140623245,-1.3099999999999987,1,0,0,1,2,True
2018-06-27 15:35:00,662.8,503.78,-42.93,-55.67,572.81,-25.88,713.024,37.034927163499155,-26.660000000000082,570.0319999999998,45.23274776070927,-41.06000000000006,-39.100000000000044,31.689357835103205,5.5,-50.230000000000025,30.192388941574613,-0.9299999999999997,647.408,71.97851533609496,-22.3900000000001,-22.784,21.095258471949002,2.9800000000000004,1,0,0,1,2,True
2018-06-27 15:40:00,648.92,602.85,-61.76,-76.18,690.46,-42.24,692.658,39.046591656716394,-13.879999999999995,569.3519999999999,44.572893892857316,99.07000000000005,-54.25800000000005,11.81858155622569,-18.83,-65.47200000000002,12.570436348806007,-20.510000000000005,636.076,54.755244771508444,117.65000000000009,-33.75,8.746284925524233,-16.360000000000003,1,0,0,1,2,True
2018-06-27 15:50:00,658.59,689.85,10.71,-3.41,677.53,9.89,662.11,16.303634564334235,7.810000000000059,612.7079999999999,92.88746024079903,-32.370000000000005,-38.81800000000005,28.52230828669408,62.39,-50.74000000000003,27.819008788943567,60.290000000000006,644.174,55.683153017661205,-7.340000000000032,-23.218,19.55969120406406,38.89,1,0,0,1,2,True
2018-06-27 16:35:00,803.63,947.57,-119.62,-129.94,961.51,-89.71,739.232,48.27238931319619,37.309999999999945,839.7679999999998,79.41525590210627,59.15000000000009,-116.39400000000003,14.833331722877254,5.949999999999989,-123.52800000000002,14.762720616459484,-2.1099999999999994,842.278,86.68969529303786,70.21000000000004,-91.876,16.16284875877602,21.220000000000013,1,0,0,1,2,True
2018-06-27 17:30:00,855.29,940.51,-253.93,-253.34,922.49,-218.43,858.2719999999999,11.508137121221164,6.059999999999945,852.4459999999997,53.881995415886806,80.95000000000005,-169.00400000000005,47.707953529791205,-99.71000000000001,-170.54400000000004,46.44622514262969,-98.24000000000001,839.05,51.28715579947439,74.84000000000003,-139.162,44.433420642570006,-101.14,1,0,0,1,2,True
2018-06-27 17:35:00,877.77,970.25,-140.07,-146.27,973.69,-88.75,858.2959999999999,11.558666878183997,22.480000000000018,884.5679999999999,68.00623515530917,29.74000000000001,-167.39000000000004,48.71611694296584,113.86000000000001,-170.38800000000003,46.54606503239394,107.07,874.1,72.2110351677749,51.200000000000045,-132.296,49.86066766499917,129.68,1,0,0,1,2,True
